source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,paper_value_ncloc,our_value_ncloc,diff_ncloc,abs_diff_ncloc,paper_value_bugs,our_value_bugs,diff_bugs,abs_diff_bugs,paper_value_vulnerabilities,our_value_vulnerabilities,diff_vulnerabilities,abs_diff_vulnerabilities,paper_value_code_smells,our_value_code_smells,diff_code_smells,abs_diff_code_smells,paper_value_duplicated_lines_density,our_value_duplicated_lines_density,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,paper_value_comment_lines_density,our_value_comment_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,paper_value_cognitive_complexity,our_value_cognitive_complexity,diff_cognitive_complexity,abs_diff_cognitive_complexity,paper_value_technical_debt,our_value_technical_debt,diff_technical_debt,abs_diff_technical_debt,paper_value_static_analysis_warnings,our_value_static_analysis_warnings,diff_static_analysis_warnings,abs_diff_static_analysis_warnings
control,weaviate/t2v-transformers-models,2025-07,exact_match,3c21aecb7c6b3bdf553a45cccbfb13c4ff4fc79b,3c21aecb7c6b3bdf553a45cccbfb13c4ff4fc79b,ncloc_identical,1237.0,1237.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,22.0,-17.0,17.0,2.8,2.8,0.0,0.0,3.1,3.1,0.0,0.0,192.0,192.0,0.0,0.0,338.0,135.0,-203.0,203.0,39.0,23.0,-16.0,16.0
control,weaviate/t2v-transformers-models,2025-08,exact_match,35e8f5c8e0fb35b53f80b8d34bd3e01c3318d0a6,35e8f5c8e0fb35b53f80b8d34bd3e01c3318d0a6,ncloc_identical,1271.0,1271.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,22.0,-17.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,199.0,199.0,0.0,0.0,346.0,135.0,-211.0,211.0,39.0,23.0,-16.0,16.0
control,weizequan/TASHR,2024-03,exact_match,1a07e41961e032d4f663af63e0199f177a2561bf,1a07e41961e032d4f663af63e0199f177a2561bf,ncloc_identical,4116.0,4116.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,229.0,-8.0,8.0,9.7,9.7,0.0,0.0,19.5,19.5,0.0,0.0,677.0,677.0,0.0,0.0,1205.0,1162.0,-43.0,43.0,249.0,241.0,-8.0,8.0
control,xinsir6/ControlNetPlus,2024-07,exact_match,d8d6db7b72da5a4fe6c8af5da0a998704b5e8cef,d8d6db7b72da5a4fe6c8af5da0a998704b5e8cef,ncloc_identical,5178.0,5178.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,229.0,40.0,40.0,35.0,35.0,0.0,0.0,22.6,22.6,0.0,0.0,1224.0,1224.0,0.0,0.0,1533.0,1733.0,200.0,200.0,191.0,231.0,40.0,40.0
control,xinsir6/ControlNetPlus,2024-08,exact_match,597f7e8aa8917826f260566a4492d634b7a71ca5,597f7e8aa8917826f260566a4492d634b7a71ca5,ncloc_identical,5178.0,5178.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,229.0,40.0,40.0,35.0,35.0,0.0,0.0,22.6,22.6,0.0,0.0,1224.0,1224.0,0.0,0.0,1533.0,1733.0,200.0,200.0,191.0,231.0,40.0,40.0
control,xinsir6/ControlNetPlus,2024-09,exact_match,b48420576eac63c04388cb65fb74513cbd17405a,b48420576eac63c04388cb65fb74513cbd17405a,ncloc_identical,5269.0,5269.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,231.0,40.0,40.0,35.9,35.9,0.0,0.0,22.4,22.4,0.0,0.0,1258.0,1258.0,0.0,0.0,1574.0,1774.0,200.0,200.0,193.0,233.0,40.0,40.0
control,xnl-h4ck3r/getSubsidiaries,2024-12,exact_match,88fce1c0e0554406c26c39b3ee7858bd108ff714,88fce1c0e0554406c26c39b3ee7858bd108ff714,ncloc_identical,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,0.0,30.0,30.0,0.0,0.0,19.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0
control,yihozhang/most-influential-pl-papers,2025-01,exact_match,cd397fb86c16b68e2dfafc7f74667b492be74a1d,cd397fb86c16b68e2dfafc7f74667b492be74a1d,ncloc_identical,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,6.3,6.3,0.0,0.0,16.0,16.0,0.0,0.0,5.0,25.0,20.0,20.0,1.0,5.0,4.0,4.0
control,yoongi43/music_audio_enhancement_conformer,2024-06,exact_match,06d103859f8ab290514bfaa6ef5b6d4e8645b665,06d103859f8ab290514bfaa6ef5b6d4e8645b665,ncloc_identical,1358.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,77.0,84.0,7.0,7.0,5.2,5.2,0.0,0.0,11.6,11.6,0.0,0.0,161.0,161.0,0.0,0.0,343.0,378.0,35.0,35.0,77.0,86.0,9.0,9.0
control,yoongi43/music_audio_enhancement_conformer,2024-11,exact_match,becf3cb1210c88b04dc7b2813c9181af36e234bf,becf3cb1210c88b04dc7b2813c9181af36e234bf,ncloc_identical,1366.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,76.0,83.0,7.0,7.0,5.1,5.1,0.0,0.0,11.6,11.6,0.0,0.0,167.0,167.0,0.0,0.0,344.0,379.0,35.0,35.0,76.0,85.0,9.0,9.0
control,yoongi43/music_audio_enhancement_conformer,2025-01,exact_match,c2ff1e0c58123c2c8dd37f62a817788f06e29010,c2ff1e0c58123c2c8dd37f62a817788f06e29010,ncloc_identical,1358.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,77.0,84.0,7.0,7.0,5.2,5.2,0.0,0.0,11.6,11.6,0.0,0.0,161.0,161.0,0.0,0.0,343.0,378.0,35.0,35.0,77.0,86.0,9.0,9.0
control,yoongi43/music_audio_enhancement_conformer,2025-03,exact_match,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,ncloc_identical,1366.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,76.0,83.0,7.0,7.0,5.1,5.1,0.0,0.0,11.6,11.6,0.0,0.0,167.0,167.0,0.0,0.0,344.0,379.0,35.0,35.0,76.0,85.0,9.0,9.0
control,ysj9909/SHViT,2024-03,exact_match,bab7b9cff49cd59c746e9ef1fc77880ab3007c4d,bab7b9cff49cd59c746e9ef1fc77880ab3007c4d,ncloc_missing,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
control,ysj9909/SHViT,2024-04,exact_match,fee7ce4258e81baf9e929e90f26168d632d186a7,fee7ce4258e81baf9e929e90f26168d632d186a7,ncloc_identical,5390.0,5390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,47.0,766.0,719.0,719.0,33.5,33.5,0.0,0.0,8.7,8.7,0.0,0.0,668.0,668.0,0.0,0.0,387.0,3967.0,3580.0,3580.0,47.0,776.0,729.0,729.0
control,ysj9909/SHViT,2024-05,exact_match,20819cb8f624e183b1fa2ce941ed18ab8037b07d,20819cb8f624e183b1fa2ce941ed18ab8037b07d,ncloc_identical,5390.0,5390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,47.0,766.0,719.0,719.0,34.3,34.3,0.0,0.0,8.7,8.7,0.0,0.0,668.0,668.0,0.0,0.0,387.0,3967.0,3580.0,3580.0,47.0,776.0,729.0,729.0
control,ysj9909/SHViT,2024-06,exact_match,6a729ccf18e0b941714b529638bd3d9bacebcef0,6a729ccf18e0b941714b529638bd3d9bacebcef0,ncloc_identical,5389.0,5389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,47.0,766.0,719.0,719.0,34.3,34.3,0.0,0.0,8.7,8.7,0.0,0.0,668.0,668.0,0.0,0.0,387.0,3967.0,3580.0,3580.0,47.0,776.0,729.0,729.0
control,zeyangsha/De-Fake,2024-02,exact_match,09a050b395d0472b85f3fec66552613301b4846c,09a050b395d0472b85f3fec66552613301b4846c,ncloc_identical,2653.0,2653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,52.0,54.0,2.0,2.0,45.0,45.0,0.0,0.0,13.8,13.8,0.0,0.0,391.0,391.0,0.0,0.0,350.0,360.0,10.0,10.0,52.0,60.0,8.0,8.0
control,zeyangsha/De-Fake,2024-05,exact_match,96989eb2ad4896a44394abda359179dffa324537,96989eb2ad4896a44394abda359179dffa324537,ncloc_identical,5062.0,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,90.0,94.0,4.0,4.0,94.5,94.5,0.0,0.0,14.3,14.3,0.0,0.0,780.0,780.0,0.0,0.0,649.0,669.0,20.0,20.0,90.0,104.0,14.0,14.0
control,zeyangsha/De-Fake,2025-06,exact_match,7584f06d4fd81416b4f7eef68f45aaeb39119c8c,7584f06d4fd81416b4f7eef68f45aaeb39119c8c,ncloc_identical,5062.0,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,90.0,94.0,4.0,4.0,94.5,94.5,0.0,0.0,14.3,14.3,0.0,0.0,780.0,780.0,0.0,0.0,649.0,669.0,20.0,20.0,90.0,104.0,14.0,14.0
control,zhang-xr/FirmLLM,2025-02,exact_match,ec1f47e26100924ec60415edfc0eba16e361aa7d,ec1f47e26100924ec60415edfc0eba16e361aa7d,ncloc_identical,5483.0,5483.0,0.0,0.0,1.0,8.0,7.0,7.0,0.0,1.0,1.0,1.0,110.0,143.0,33.0,33.0,3.4,3.4,0.0,0.0,4.3,4.3,0.0,0.0,1524.0,1524.0,0.0,0.0,1088.0,1244.0,156.0,156.0,111.0,152.0,41.0,41.0
control,zhang-xr/FirmLLM,2025-03,exact_match,f8158fb12223089a6eb59f712f87255c2aa541b9,f8158fb12223089a6eb59f712f87255c2aa541b9,ncloc_identical,5733.0,5733.0,0.0,0.0,1.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,108.0,173.0,65.0,65.0,3.8,3.8,0.0,0.0,8.3,8.3,0.0,0.0,1554.0,1554.0,0.0,0.0,1104.0,1420.0,316.0,316.0,109.0,180.0,71.0,71.0
control,zhang-xr/FirmLLM,2025-04,exact_match,8dc567bdfa7fa514f1138725c1195261fc8aa041,8dc567bdfa7fa514f1138725c1195261fc8aa041,ncloc_identical,5691.0,5691.0,0.0,0.0,1.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,110.0,175.0,65.0,65.0,3.8,3.8,0.0,0.0,8.4,8.4,0.0,0.0,1592.0,1592.0,0.0,0.0,1139.0,1455.0,316.0,316.0,111.0,182.0,71.0,71.0
control,zhipeixu/FakeShield,2024-10,exact_match,2d9bb9c074519045f6b998f093ec44216a3fb5f1,2d9bb9c074519045f6b998f093ec44216a3fb5f1,ncloc_missing,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
control,zhipeixu/FakeShield,2025-02,exact_match,b807b92ac958678bb278e741864ba4b821fb73c1,b807b92ac958678bb278e741864ba4b821fb73c1,ncloc_identical,54250.0,54250.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,19.0,19.0,19.0,805.0,1484.0,679.0,679.0,6.5,6.5,0.0,0.0,29.5,29.5,0.0,0.0,9348.0,9348.0,0.0,0.0,6893.0,10282.0,3389.0,3389.0,820.0,1518.0,698.0,698.0
control,zhipeixu/FakeShield,2025-03,exact_match,7bd43c8badef7341807e85e55a8b216dac6c2424,7bd43c8badef7341807e85e55a8b216dac6c2424,ncloc_identical,54250.0,54250.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,19.0,19.0,19.0,805.0,1484.0,679.0,679.0,6.5,6.5,0.0,0.0,29.5,29.5,0.0,0.0,9348.0,9348.0,0.0,0.0,6893.0,10282.0,3389.0,3389.0,820.0,1518.0,698.0,698.0
control,zhipeixu/FakeShield,2025-04,exact_match,2910fb826ea20e11c2c2553c36984630216c0bab,2910fb826ea20e11c2c2553c36984630216c0bab,ncloc_identical,54250.0,54250.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,19.0,19.0,19.0,805.0,1484.0,679.0,679.0,6.5,6.5,0.0,0.0,29.5,29.5,0.0,0.0,9348.0,9348.0,0.0,0.0,6893.0,10282.0,3389.0,3389.0,820.0,1518.0,698.0,698.0
control,zhipeixu/FakeShield,2025-05,exact_match,c34dab9b8df3dc77d2632344eb0d0af387d0658f,c34dab9b8df3dc77d2632344eb0d0af387d0658f,ncloc_identical,54250.0,54250.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,19.0,19.0,19.0,805.0,1484.0,679.0,679.0,6.5,6.5,0.0,0.0,29.5,29.5,0.0,0.0,9348.0,9348.0,0.0,0.0,6893.0,10282.0,3389.0,3389.0,820.0,1518.0,698.0,698.0
control,zhipeixu/FakeShield,2025-06,exact_match,346cb6c74c9a426c1c00d98b13e5f417161a94c1,346cb6c74c9a426c1c00d98b13e5f417161a94c1,ncloc_identical,54250.0,54250.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,19.0,19.0,19.0,805.0,1484.0,679.0,679.0,6.5,6.5,0.0,0.0,29.5,29.5,0.0,0.0,9348.0,9348.0,0.0,0.0,6893.0,10282.0,3389.0,3389.0,820.0,1518.0,698.0,698.0
control,zhou19830318/xiaozhi_micropython,2025-02,exact_match,473428f27072b11b9c762805854b4301de69dc97,473428f27072b11b9c762805854b4301de69dc97,ncloc_identical,631.0,631.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,26.0,1.0,1.0,3.6,3.6,0.0,0.0,23.0,23.0,0.0,0.0,128.0,128.0,0.0,0.0,200.0,200.0,0.0,0.0,26.0,28.0,2.0,2.0
control,zhou19830318/xiaozhi_micropython,2025-03,exact_match,b955d3bbda8261f03a696a384478da99e2fcd1e7,b955d3bbda8261f03a696a384478da99e2fcd1e7,ncloc_identical,2658.0,2658.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,74.0,73.0,-1.0,1.0,19.2,19.2,0.0,0.0,30.2,30.2,0.0,0.0,802.0,802.0,0.0,0.0,809.0,794.0,-15.0,15.0,79.0,81.0,2.0,2.0
control,zhou19830318/xiaozhi_micropython,2025-04,exact_match,4060890db5ad92005f3c323fa1a99a6a15ad2e21,4060890db5ad92005f3c323fa1a99a6a15ad2e21,ncloc_identical,2789.0,2789.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,76.0,75.0,-1.0,1.0,20.1,20.1,0.0,0.0,30.4,30.4,0.0,0.0,832.0,832.0,0.0,0.0,834.0,819.0,-15.0,15.0,81.0,83.0,2.0,2.0
control,zju3dv/ready_to_react,2025-02,exact_match,99e4725810777bdc70b50e00793aecc3409d66fe,99e4725810777bdc70b50e00793aecc3409d66fe,ncloc_identical,11929.0,11929.0,0.0,0.0,18.0,23.0,5.0,5.0,0.0,1.0,1.0,1.0,481.0,587.0,106.0,106.0,3.6,3.6,0.0,0.0,26.5,26.5,0.0,0.0,2432.0,2432.0,0.0,0.0,2549.0,3091.0,542.0,542.0,499.0,611.0,112.0,112.0
control,zju3dv/ready_to_react,2025-03,exact_match,bd36d46c80ad82db499e6c597293c085de91457b,bd36d46c80ad82db499e6c597293c085de91457b,ncloc_identical,11929.0,11929.0,0.0,0.0,18.0,23.0,5.0,5.0,0.0,1.0,1.0,1.0,481.0,587.0,106.0,106.0,3.6,3.6,0.0,0.0,26.5,26.5,0.0,0.0,2432.0,2432.0,0.0,0.0,2549.0,3091.0,542.0,542.0,499.0,611.0,112.0,112.0
treatment,1mrat/cursor-taskrunner,2024-08,exact_match,53d6ca106d0525b5eec3d03eba2406488da0ddcd,53d6ca106d0525b5eec3d03eba2406488da0ddcd,ncloc_identical,209.0,209.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,0.0,0.0,28.0,28.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0
treatment,Anemll/Anemll,2025-02,exact_match,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,d3b2e3660c0657ab643b68a0513b4b5ab443c04c,ncloc_identical,3990.0,3990.0,0.0,0.0,6.0,4.0,-2.0,2.0,0.0,0.0,0.0,0.0,109.0,72.0,-37.0,37.0,22.3,22.3,0.0,0.0,24.8,24.8,0.0,0.0,1013.0,1013.0,0.0,0.0,692.0,427.0,-265.0,265.0,115.0,76.0,-39.0,39.0
treatment,Anemll/Anemll,2025-04,exact_match,d175746c2ffbabd0a0e4491212c0ef0a501d9848,d175746c2ffbabd0a0e4491212c0ef0a501d9848,ncloc_identical,4093.0,4093.0,0.0,0.0,6.0,4.0,-2.0,2.0,0.0,0.0,0.0,0.0,109.0,71.0,-38.0,38.0,20.1,20.1,0.0,0.0,25.2,25.2,0.0,0.0,1064.0,1064.0,0.0,0.0,730.0,425.0,-305.0,305.0,115.0,75.0,-40.0,40.0
treatment,Anemll/Anemll,2025-05,exact_match,4bfa0b08183a437e759798f2245bbcba2313521f,4bfa0b08183a437e759798f2245bbcba2313521f,ncloc_identical,4093.0,4093.0,0.0,0.0,6.0,4.0,-2.0,2.0,0.0,0.0,0.0,0.0,109.0,71.0,-38.0,38.0,20.1,20.1,0.0,0.0,25.2,25.2,0.0,0.0,1064.0,1064.0,0.0,0.0,730.0,425.0,-305.0,305.0,115.0,75.0,-40.0,40.0
treatment,Anemll/Anemll,2025-06,exact_match,b0ea623eaac791a0803849c4f35ef8357f98935b,b0ea623eaac791a0803849c4f35ef8357f98935b,ncloc_identical,18458.0,18458.0,0.0,0.0,10.0,8.0,-2.0,2.0,0.0,0.0,0.0,0.0,990.0,176.0,-814.0,814.0,16.9,16.9,0.0,0.0,19.1,19.1,0.0,0.0,4188.0,4188.0,0.0,0.0,3921.0,1490.0,-2431.0,2431.0,1000.0,184.0,-816.0,816.0
treatment,Anemll/Anemll,2025-07,exact_match,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,ncloc_identical,21444.0,21444.0,0.0,0.0,14.0,9.0,-5.0,5.0,0.0,1.0,1.0,1.0,1070.0,233.0,-837.0,837.0,23.4,23.4,0.0,0.0,19.4,19.4,0.0,0.0,5144.0,5144.0,0.0,0.0,4799.0,2097.0,-2702.0,2702.0,1084.0,243.0,-841.0,841.0
treatment,Apocrathia/home-assistant-config,2024-01,exact_match,bbe44a43577ec4c93304b6303bf7604710f10533,bbe44a43577ec4c93304b6303bf7604710f10533,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-02,exact_match,26904b6524e3139a36005bd9d482feb396099c25,26904b6524e3139a36005bd9d482feb396099c25,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-03,exact_match,8a82eda5ceac8dc9bc217ca0985392aceff8fcd4,8a82eda5ceac8dc9bc217ca0985392aceff8fcd4,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-04,exact_match,a47d24eaa2e788005bda981bc81601dc1324825e,a47d24eaa2e788005bda981bc81601dc1324825e,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-05,exact_match,b26234ca26d401d2aa3188cb603a9f7838bf808d,b26234ca26d401d2aa3188cb603a9f7838bf808d,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-06,exact_match,e52f1adc336026dcd83a7321b395c8aaed3fbc0a,e52f1adc336026dcd83a7321b395c8aaed3fbc0a,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-07,exact_match,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,e1f53bd5a5bd5290db8f1bde112aa7a42c8d8fc9,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-10,exact_match,26df583b9e21bfa769cc54f3d1b5919f8bcb8fd0,26df583b9e21bfa769cc54f3d1b5919f8bcb8fd0,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-11,exact_match,74da233ac46648847f2a3055f9332c60819a8d8b,74da233ac46648847f2a3055f9332c60819a8d8b,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2024-12,exact_match,f50010a30ef67bdc89a203fa9f3eacaa764e6a8f,f50010a30ef67bdc89a203fa9f3eacaa764e6a8f,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-01,exact_match,72683f55d312c6f3938b60b7762200802a81f56c,72683f55d312c6f3938b60b7762200802a81f56c,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-02,exact_match,752ba2d5b9ca6bf5b909cf1374aacb9f4809464a,752ba2d5b9ca6bf5b909cf1374aacb9f4809464a,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-03,exact_match,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,8b66b9e3b784774ae1ee8cb39da7ccc9847981e0,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-05,exact_match,b7ca64b95ae0af3ec3d7843f5f3be6a84dd04aff,b7ca64b95ae0af3ec3d7843f5f3be6a84dd04aff,ncloc_identical,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,28.4,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-06,exact_match,840bf311a24b770f0bddce641acfcc26f8c852d3,840bf311a24b770f0bddce641acfcc26f8c852d3,ncloc_identical,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,19.0,19.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-07,exact_match,87df5e43eff43caa79cc09749b9a6c1368729d3e,87df5e43eff43caa79cc09749b9a6c1368729d3e,ncloc_identical,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,19.0,19.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
treatment,Apocrathia/home-assistant-config,2025-08,exact_match,56ce01ca8b29b3fd1acec9be4f6835c5047154f6,56ce01ca8b29b3fd1acec9be4f6835c5047154f6,ncloc_identical,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,19.0,19.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
treatment,Aronnaxx/Behold-Urwar-Droid-Concepts,2025-03,exact_match,8a14987a286e25f89700138a78d8383f04a0115a,8a14987a286e25f89700138a78d8383f04a0115a,ncloc_close,6573.0,6568.0,-5.0,5.0,2.0,5.0,3.0,3.0,0.0,13.0,13.0,13.0,38.0,120.0,82.0,82.0,12.1,12.1,0.0,0.0,7.9,7.9,0.0,0.0,649.0,649.0,0.0,0.0,496.0,913.0,417.0,417.0,40.0,138.0,98.0,98.0
